agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,has_underlined_content,underlined_text,composite_key
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25127,51279,2020,450000,450000,reappropriation,977,10.0,2026-27,"16 450,000 ............................................. (re. $450,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51279|2020|450000|FEDERAL HEALTH AND HUMAN SERVICES ACCOUNT - 25127
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25127,51288,2020,16500,16500,reappropriation,977,17.0,2026-27,"18 16,500 ............................................... (re. $16,500)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51288|2020|16500|FEDERAL HEALTH AND HUMAN SERVICES ACCOUNT - 25127
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25127,51289,2020,20000,20000,reappropriation,977,19.0,2026-27,"20 and Ulster (51289) ... 20,000 ........................ (re. $20,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51289|2020|20000|FEDERAL HEALTH AND HUMAN SERVICES ACCOUNT - 25127
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25127,51291,2020,75000,75000,reappropriation,977,21.0,2026-27,"22 Archdiocese of New York (51291) ... 75,000 ........... (re. $75,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51291|2020|75000|FEDERAL HEALTH AND HUMAN SERVICES ACCOUNT - 25127
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25127,51292,2020,52251,52000,reappropriation,977,23.0,2026-27,"24 52,251 ............................................... (re. $52,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51292|2020|52251|FEDERAL HEALTH AND HUMAN SERVICES ACCOUNT - 25127
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25127,51293,2020,75000,75000,reappropriation,977,25.0,2026-27,"26 rated (51293) ... 75,000 ............................. (re. $75,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51293|2020|75000|FEDERAL HEALTH AND HUMAN SERVICES ACCOUNT - 25127
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25127,51277,2019,200000,150000,reappropriation,977,28.0,2026-27,"30 200,000 ............................................. (re. $150,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51277|2019|200000|FEDERAL HEALTH AND HUMAN SERVICES ACCOUNT - 25127
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25127,51276,2019,250000,2000,reappropriation,977,31.0,2026-27,"37 250,000 ............................................... (re. $2,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51276|2019|250000|FEDERAL HEALTH AND HUMAN SERVICES ACCOUNT - 25127
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25127,51019,2025,125000000,125000000,reappropriation,977,43.0,2026-27,"49 125,000,000 ..................................... (re. $125,000,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51019|2025|125000000|FEDERAL HEALTH AND HUMAN SERVICES ACCOUNT - 25127
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25127,51019,2024,125000000,84697000,reappropriation,977,51.0,2026-27,"57 125,000,000 ...................................... (re. $84,697,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51019|2024|125000000|FEDERAL HEALTH AND HUMAN SERVICES ACCOUNT - 25127
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,AmeriCorps Program Account - 25449,51019,2023,125000000,62680000,reappropriation,978,59.0,2026-27,"4 125,000,000 ...................................... (re. $62,680,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51019|2023|125000000|AMERICORPS PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,AmeriCorps Program Account - 25449,51019,2022,125000000,62839000,reappropriation,978,6.0,2026-27,"12 125,000,000 ...................................... (re. $62,839,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51019|2022|125000000|AMERICORPS PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,AmeriCorps Program Account - 25449,51019,2021,125000000,27279000,reappropriation,978,14.0,2026-27,"20 125,000,000 ...................................... (re. $27,279,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51019|2021|125000000|AMERICORPS PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,AmeriCorps Program Account - 25449,51019,2020,104500000,3296000,reappropriation,978,22.0,2026-27,"28 104,500,000 ....................................... (re. $3,296,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51019|2020|104500000|AMERICORPS PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,AmeriCorps Program Account - 25449,51019,2019,65200000,3989000,reappropriation,978,30.0,2026-27,"36 65,200,000 ........................................ (re. $3,989,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51019|2019|65200000|AMERICORPS PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,AmeriCorps Program Account - 25449,51019,2018,65200000,5581000,reappropriation,978,38.0,2026-27,"44 executive law (51019) ... 65,200,000 .............. (re. $5,581,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51019|2018|65200000|AMERICORPS PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,AmeriCorps Program Account - 25449,51019,2017,65200000,6373000,reappropriation,978,46.0,2026-27,"53 executive law (51019) ... 65,200,000 .............. (re. $6,373,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51019|2017|65200000|AMERICORPS PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51273,2025,2500000,2500000,reappropriation,979,59.0,2026-27,"3 (51273) ... 2,500,000 ............................. (re. $2,500,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51273|2025|2500000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51273,2024,2500000,2500000,reappropriation,979,5.0,2026-27,"8 (51273) ... 2,500,000 ............................. (re. $2,500,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51273|2024|2500000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51273,2023,2500000,2500000,reappropriation,979,10.0,2026-27,"13 (51273) ... 2,500,000 ............................. (re. $2,500,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51273|2023|2500000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51273,2022,2500000,2500000,reappropriation,979,15.0,2026-27,"18 (51273) ... 2,500,000 ............................. (re. $2,500,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51273|2022|2500000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51273,2021,2500000,2500000,reappropriation,979,20.0,2026-27,"23 (51273) ... 2,500,000 ............................. (re. $2,500,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51273|2021|2500000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51273,2020,2500000,2500000,reappropriation,979,25.0,2026-27,"28 (51273) ... 2,500,000 ............................. (re. $2,500,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51273|2020|2500000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51273,2019,2500000,2500000,reappropriation,979,30.0,2026-27,"33 (51273) ... 2,500,000 ............................. (re. $2,500,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51273|2019|2500000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51273,2018,2500000,2500000,reappropriation,979,35.0,2026-27,"38 (51273) ... 2,500,000 ............................. (re. $2,500,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51273|2018|2500000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51034,2025,2200000,2200000,reappropriation,979,44.0,2026-27,"46 (51034) ... 2,200,000 ............................. (re. $2,200,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51034|2025|2200000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51034,2024,2200000,2200000,reappropriation,979,48.0,2026-27,"50 (51034) ... 2,200,000 ............................. (re. $2,200,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51034|2024|2200000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51034,2023,2200000,2200000,reappropriation,979,52.0,2026-27,"54 (51034) ... 2,200,000 ............................. (re. $2,200,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51034|2023|2200000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Coastal Zone Management Program Account - 25449,51034,2022,2200000,2200000,reappropriation,979,56.0,2026-27,"58 (51034) ... 2,200,000 ............................. (re. $2,200,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51034|2022|2200000|COASTAL ZONE MANAGEMENT PROGRAM ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Local Government Federal Programs Account - 25449,51034,2021,2200000,2200000,reappropriation,980,60.0,2026-27,"1 (51034) ... 2,200,000 ............................. (re. $2,200,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51034|2021|2200000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Local Government Federal Programs Account - 25449,51034,2020,2200000,2200000,reappropriation,980,3.0,2026-27,"5 (51034) ... 2,200,000 ............................. (re. $2,200,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51034|2020|2200000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Local Government Federal Programs Account - 25449,51034,2019,2200000,2200000,reappropriation,980,7.0,2026-27,"9 (51034) ... 2,200,000 ............................. (re. $2,200,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51034|2019|2200000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Local Government Federal Programs Account - 25449,51034,2018,2200000,2200000,reappropriation,980,11.0,2026-27,"13 (51034) ... 2,200,000 ............................. (re. $2,200,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51034|2018|2200000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Local Government Federal Programs Account - 25449,51034,2017,2200000,2200000,reappropriation,980,15.0,2026-27,"17 (51034) ... 2,200,000 ............................. (re. $2,200,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51034|2017|2200000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Local Government Federal Programs Account - 25449,51037,2025,4000000,4000000,reappropriation,980,23.0,2026-27,"26 (51037) ... 4,000,000 ............................. (re. $4,000,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51037|2025|4000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Local Government Federal Programs Account - 25449,51037,2024,4000000,4000000,reappropriation,980,28.0,2026-27,"31 (51037) ... 4,000,000 ............................. (re. $4,000,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51037|2024|4000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Local Government Federal Programs Account - 25449,51037,2023,4000000,3437000,reappropriation,980,33.0,2026-27,"36 (51037) ... 4,000,000 ............................. (re. $3,437,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51037|2023|4000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Local Government Federal Programs Account - 25449,51037,2022,2000000,1396000,reappropriation,980,38.0,2026-27,"41 (51037) ... 2,000,000 ............................. (re. $1,396,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51037|2022|2000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,Special Revenue Funds - Federal,Local Government Federal Programs Account - 25449,51259,2025,3500000,3500000,reappropriation,980,48.0,2026-27,"58 3,500,000 ......................................... (re. $3,500,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51259|2025|3500000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,General Fund,Local Government Federal Programs Account - 25449,51259,2024,3500000,3015000,reappropriation,981,60.0,2026-27,"9 3,500,000 ......................................... (re. $3,015,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51259|2024|3500000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,General Fund,Local Government Federal Programs Account - 25449,54824,2025,525000,525000,reappropriation,981,16.0,2026-27,"23 department of state (54824) ... 525,000 ............. (re. $525,000)",ATL 26-27 Executive.pdf,True,"For services and expenses of the Alex R. Jimenez New York state | department of state (54824) ... 525,000 ............. (re. $525,000) | military immigrant legacy program. Notwithstanding any inconsistent | provision of law, funds hereby appropriated may be transferred to | state operations and/or suballocated to any appropriation of the",DEPARTMENT OF STATE|54824|2025|525000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,General Fund,Local Government Federal Programs Account - 25449,51047,2025,44200000,42171000,reappropriation,981,25.0,2026-27,"42 immigrant engineers (51047) ... 44,200,000 ....... (re. $42,171,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51047|2025|44200000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,General Fund,Local Government Federal Programs Account - 25449,51270,2025,20000000,15622000,reappropriation,981,43.0,2026-27,"47 retention (51270) ... 20,000,000 ................. (re. $15,622,000)",ATL 26-27 Executive.pdf,True,"retention (51270) ... 20,000,000 ................. (re. $15,622,000)",DEPARTMENT OF STATE|51270|2025|20000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,General Fund,Local Government Federal Programs Account - 25449,51270,2024,20000000,10640000,reappropriation,982,49.0,2026-27,"2 ensure job retention (51270) ... 20,000,000 ...... (re. $10,640,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51270|2024|20000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,General Fund,Local Government Federal Programs Account - 25449,51330,2024,30000000,24445000,reappropriation,982,3.0,2026-27,"5 biased crimes (51330) ... 30,000,000 ............. (re. $24,445,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51330|2024|30000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,General Fund,Local Government Federal Programs Account - 25449,51047,2024,64200000,37402000,reappropriation,982,7.0,2026-27,"18 [44,200,000]64,200,000 ........................... (re. $37,402,000)",ATL 26-27 Executive.pdf,True,"[44,200,000]64,200,000 ........................... (re. $37,402,000)",DEPARTMENT OF STATE|51047|2024|64200000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,General Fund,Local Government Federal Programs Account - 25449,51047,2023,43000000,17994000,reappropriation,982,20.0,2026-27,"37 43,000,000 ....................................... (re. $17,994,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51047|2023|43000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,General Fund,Local Government Federal Programs Account - 25449,51270,2023,20000000,7948000,reappropriation,982,38.0,2026-27,"42 ensure job retention (51270) ... 20,000,000 ....... (re. $7,948,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51270|2023|20000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,General Fund,Local Government Federal Programs Account - 25449,51330,2023,30000000,12546000,reappropriation,982,43.0,2026-27,"48 (51330) ... 30,000,000 ........................... (re. $12,546,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51330|2023|30000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,General Fund,Local Government Federal Programs Account - 25449,51047,2022,8000000,2751000,reappropriation,982,50.0,2026-27,"59 (51047) ... 8,000,000 ............................. (re. $2,751,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51047|2022|8000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
DEPARTMENT OF STATE,AID TO LOCALITIES,general fund,Local Government Federal Programs Account - 25449,51270,2022,12000000,4671000,reappropriation,983,60.0,2026-27,"9 general fund (51270) ... 12,000,000 ............... (re. $4,671,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF STATE|51270|2022|12000000|LOCAL GOVERNMENT FEDERAL PROGRAMS ACCOUNT - 25449
