status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Grants for Emergency Management Performance Account - 25516,30317,2018,5025000,8000,"24 By chapter 50, section 1, of the laws of 2018:
25 For services and expenses of state emergency management activities,
26 including suballocation to other state departments and agencies
27 (30317).
28 Personal service (50000) ... 5,025,000 .................. (re. $8,000)",501,24.0,2025-26,STOPS 25-26.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30317|2018|5025000
discontinued,,,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Grants for Emergency Management Performance Account - 25516,30317,2017,1000000,311000,"31 By chapter 50, section 1, of the laws of 2017:
32 For services and expenses of state emergency management activities,
33 including suballocation to other state departments and agencies
34 (30317).
35 Nonpersonal service (57050) ... 1,000,000 ............. (re. $311,000)",501,31.0,2025-26,STOPS 25-26.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30317|2017|1000000
discontinued,,,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Grants for Emergency Management Performance Account - 25516,30317,2016,1000000,7000,"36 By chapter 50, section 1, of the laws of 2016:
37 For services and expenses of state emergency management activities,
38 including suballocation to other state departments and agencies
39 (30317).
40 Nonpersonal service (57050) ... 1,000,000 ............... (re. $7,000)",501,36.0,2025-26,STOPS 25-26.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30317|2016|1000000
discontinued,,,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Fire Prevention and Control Account - 25382,30318,2021,3300000,2800000,"20 By chapter 50, section 1, of the laws of 2021:
21 For services and expenses of the office of fire prevention and
22 control, including suballocation to other state departments and
23 agencies (30318).
24 Nonpersonal service (57050) ... 3,300,000 ........... (re. $2,800,000)",502,20.0,2025-26,STOPS 25-26.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30318|2021|3300000
discontinued,,,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Fire Prevention and Control Account - 25382,30318,2020,3300000,2370000,"25 By chapter 50, section 1, of the laws of 2020:
26 For services and expenses of the office of fire prevention and
27 control, including suballocation to other state departments and
28 agencies (30318).
29 Nonpersonal service (57050) ... 3,300,000 ........... (re. $2,370,000)",502,25.0,2025-26,STOPS 25-26.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30318|2020|3300000
discontinued,,,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Fire Prevention and Control Account - 25382,30318,2019,3300000,2917000,"30 By chapter 50, section 1, of the laws of 2019:
31 For services and expenses of the office of fire prevention and
32 control, including suballocation to other state departments and
33 agencies (30318).
34 Nonpersonal service (57050) ... 3,300,000 ........... (re. $2,917,000)",502,30.0,2025-26,STOPS 25-26.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30318|2019|3300000
discontinued,,,DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,General Fund,State Purposes Account - 10050,81001,2024,3082000,1342000,"36 By chapter 50, section 1, of the laws of 2024:
37 For services and expenses related to the OPS-administration program.
38 Notwithstanding any other provision of law to the contrary, the OGS
39 Interchange and Transfer Authority, and the IT Interchange and
40 Transfer Authority as defined in the 2024-25 state fiscal year state
41 operations appropriation for the budget division program of the
42 division of the budget, are deemed fully incorporated herein and a
43 part of this appropriation as if fully stated (81001).
44 Personal service--regular (50100) ... 3,082,000 ..... (re. $1,342,000)",526,36.0,2025-26,STOPS 25-26.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|81001|2024|3082000
discontinued,,,JUSTICE CENTER FOR THE PROTECTION,STATE OPERATIONS,Special Revenue Funds - Federal,OT-Education Account - 25203,48928,2023,460000,410000,"26 By chapter 50, section 1, of the laws of 2023:
27 Notwithstanding any other provision of law, the money hereby appropri-
28 ated may be increased or decreased by interchange, with any appro-
29 priation of the justice center for the protection of people with
30 special needs, and may be increased or decreased by transfer or
31 suballocation between these appropriated amounts and appropriations
32 of the office of mental health, office for people with developmental
33 disabilities, office of addiction services and support, department
34 of health, and the office of children and family services with the
35 approval of the director of the budget who shall file such approval
36 with the department of audit and control and copies thereof with the
37 chairman of the senate finance committee and the chairman of the
38 assembly ways and means committee.
39 For services and expenses related to TRAID including for contract for
40 the delivery of direct services to persons utilizing regional tech-
41 nology centers or other entities funded through the TRAID project
42 (48928).
43 Personal service (50000) ... 460,000 .................. (re. $410,000)",561,26.0,2025-26,STOPS 25-26.pdf,JUSTICE CENTER FOR THE PROTECTION|48928|2023|460000
discontinued,,,JUSTICE CENTER FOR THE PROTECTION,STATE OPERATIONS,Federal Health and Human Services,Federal Health and Human Services Account - 25100,48927,2023,100000,100000,"27 By chapter 50, section 1, of the laws of 2023:
28 Notwithstanding any other provision of law, the money hereby appropri-
29 ated may be increased or decreased by interchange, with any appro-
30 priation of the justice center for the protection of people with
31 special needs, and may be increased or decreased by transfer or
32 suballocation between these appropriated amounts and appropriations
33 of the office of mental health, office for people with developmental
34 disabilities, office of addiction services and support, department
35 of health, and the office of children and family services with the
36 approval of the director of the budget who shall file such approval
37 with the department of audit and control and copies thereof with the
38 chairman of the senate finance committee and the chairman of the
39 assembly ways and means committee.
40 For services and expenses associated with federal grant awards yet to
41 be allocated.
42 Notwithstanding any inconsistent provision of law, the director of the
43 budget is hereby authorized to transfer appropriation authority
44 contained herein to any other federal fund or program within the
45 justice center for the protection of people with special needs
46 (48927).
47 Personal service (50000) ... 100,000 .................. (re. $100,000)",562,27.0,2025-26,STOPS 25-26.pdf,JUSTICE CENTER FOR THE PROTECTION|48927|2023|100000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Federal,Unemployment Insurance Control Fund Account - 25903,34218,2021,622372000,447750000,"37 By chapter 50, section 1, of the laws of 2021:
38 For services and expenses of administering unemployment insurance
39 programs, job service programs, workforce investment act programs,
40 employability development programs, other miscellaneous programs,
41 and a reserve for unanticipated funding, pursuant to federal grants
42 and contracts. A portion of this appropriation may be used to
43 provide information and advice regarding unemployment insurance
44 benefit appeals and hearing assistance. A portion of this appropri-
45 ation may be transferred to aid to localities.
46 Notwithstanding section 135 of the civil service law, the commissioner
47 of the department of labor, subject to approval of the director of
48 the budget, is hereby authorized to grant additional compensation to
49 employees of the department of labor whose positions are funded in
50 whole or in part by the disabled veterans' outreach program special-
51 ists and/or local veterans' employment representative grant or
AB
580 12550-10-5
DEPARTMENT OF LABOR
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 grants based on merit as determined pursuant to the performance
2 incentive program provided for in the grant consistent with the
3 terms of the grant and applicable provisions of federal law. The
4 payment of such extra compensation shall be in addition to and shall
5 not be part of an employee's basic annual salary and shall not
6 affect or impair any performance advancement payments, performance
7 awards, longevity payments or other rights or benefits to which an
8 employee may be entitled. Furthermore, any additional compensation
9 payable pursuant to this subdivision shall not be included as
10 compensation for retirement purposes. The amount appropriated herein
11 shall also include any Reed act funds that may be made available to
12 this state under section 903 of the social security act as amended
13 and in accordance with federal regulations, to be used under the
14 direction of the New York state department of labor subject to
15 approval of the director of the budget to pay the administrative
16 expenses of the employment security program, including the adminis-
17 tration of the unemployment insurance law and the administration of
18 state public employment offices.
19 Notwithstanding any other provision of law to the contrary, the OGS
20 Interchange and Transfer Authority, and the IT Interchange and
21 Transfer Authority as defined in the 2021-22 state fiscal year state
22 operations appropriation for the budget division program of the
23 division of the budget, are deemed fully incorporated herein and a
24 part of this appropriation as if fully stated (34218).
25 Personal service (50000) ... 622,372,000 .......... (re. $447,750,000)",580,37.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34218|2021|622372000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Federal,Unemployment Insurance Reemployment Services Account - 25902,34218,2021,4155000,2328000,"16 By chapter 50, section 1, of the laws of 2021:
17 For services and expenses of administering the unemployment insurance
18 control fund program. The amount appropriated herein shall include
19 up to $16,000,000 credited to the unemployment insurance control
20 fund, created pursuant to chapter 5 of the laws of 2000, as costs
21 are incurred for allowable services pursuant to chapter 5 of the
22 laws of 2000 (34218).
23 Personal service (50000) ... 4,155,000 .............. (re. $2,328,000)",581,16.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34218|2021|4155000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Federal,Labor Contact Center Account - 55071,34218,2021,31744000,7813000,"7 By chapter 50, section 1, of the laws of 2021:
8 For services and expenses of administering the reemployment services
9 program. A portion of this appropriation may be transferred to aid
10 to localities. The amount appropriated herein shall include any
11 moneys credited to the reemployment service fund, created pursuant
12 to chapter 589 of the laws of 1998, as costs are incurred for allow-
13 able services pursuant to chapter 589 of the laws of 1998.
14 Notwithstanding section 581-b of the labor law, or any other provision
15 of law to the contrary, when annual contributions paid into the
16 reemployment services fund by all eligible employers exceed
17 $35,000,000, excess contributions may be used for services and
18 expenses of the unemployment insurance systems modernization
19 project, for services and expenses of administering the unemployment
20 insurance program, and for workforce development and employment and
21 training programs. Services and expenses for workforce development
22 shall be administered in consultation with the state workforce
23 investment board established in article 24-A of the labor law and
24 state agencies responsible for administration of workforce develop-
25 ment programs. The amounts appropriated herein may be suballocated,
26 transferred or otherwise made available to any other state depart-
27 ment, agency or public authority (34218).
28 Personal service (50000) ... 31,744,000 ............. (re. $7,813,000)",583,7.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34218|2021|31744000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,General Fund,State Purposes Account - 10050,34770,2024,2380000,1750000,"35 By chapter 50, section 1, of the laws of 2024:
36 For payments related to the planning, development and establishment of
37 a new statewide contact center within the department of tax and
38 finance, the office of children and family services and the depart-
39 ment of labor on behalf of customer state agencies.
40 Notwithstanding any other provision of law to the contrary, for the
41 purpose of planning, developing and/or implementing the consol-
42 idation of administration, business services, procurement, informa-
43 tion technology and/or other functions shared among agencies to
44 improve the efficiency and effectiveness of government operations,
45 the amounts appropriated herein may be (i) interchanged without
46 limit, (ii) transferred between any other state operations appropri-
47 ations within this agency or to any other state operations appropri-
48 ations of any state department, agency or public authority, and/or
49 (iii) suballocated to any state department, agency or public author-
AB
584 12550-10-5
DEPARTMENT OF LABOR
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 ity with the approval of the director of the budget who shall file
2 such approval with the department of audit and control and copies
3 thereof with the chairman of the senate finance committee and the
4 chairman of the assembly ways and means committee (34770).
5 Personal service--regular (50100) ... 2,380,000 ..... (re. $1,750,000)",584,35.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34770|2024|2380000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,General Fund,State Purposes Account - 10050,34780,2021,13100000,978000,"24 By chapter 50, section 1, of the laws of 2021:
25 For the administration and operation of employment and training
26 programs as funded by grants under the workforce investment act,
27 public law 105-220, and the workforce innovation and opportunity
28 act, public law 113-128, including grants to other governmental
29 units, community-based organizations, non-profit and for profit
30 organizations, suballocations to state departments and agencies and
31 a portion may be transferred to aid to localities, according to the
32 following:
33 For services and expenses of statewide activities, including but not
34 limited to state administration and technical assistance to local
35 workforce investment areas, pursuant to an expenditure plan approved
36 by the director of the budget. Of the moneys appropriated herein for
37 statewide activities, the state workforce investment board shall
38 assist the governor in developing programs and identifying activ-
39 ities to be funded through the statewide reserve pursuant to section
40 134 of the federal workforce investment act, PL 105-220, and section
41 134 of the workforce innovation and opportunity act, public law
42 113-128, and the commissioner of labor shall periodically report to
43 the state workforce investment board on such programs and activities
44 which shall be developed giving consideration to the strategic
45 training alliance program and other existing programs.
46 Statewide employment and training activities may include one-to-one
47 business advisement and training for qualified enrollees of the
48 self-employment assistance program which may be operated by the
49 state's small business development centers or the entrepreneurial
50 assistance program (34780).
51 Personal service (50000) ... 13,100,000 ............... (re. $978,000)",587,24.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34780|2021|13100000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Unemployment Insurance Interest and Penalty Account - 23601,34779,2021,3499000,369000,"3 For services and expenses of adult, youth and dislocated worker
4 employment and training local workforce investment area programs and
5 statewide rapid response activities (34779).
6 Personal service (50000) ... 3,499,000 ................ (re. $369,000)",588,3.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34779|2021|3499000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Unemployment Insurance Interest and Penalty Account - 23601,34778,2021,3000000,596000,"9 For services and expenses of miscellaneous workforce investment act,
10 public law 105-220, and workforce innovation and opportunity act,
11 public law 113-128, national reserve grants and other federal
12 employment and training grants and federally administered programs
13 (34778).
14 Personal service (50000) ... 3,000,000 ................ (re. $596,000)",588,9.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34778|2021|3000000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Unemployment Insurance Interest and Penalty Account - 23601,34222,2024,2476000,2472000,"20 The appropriation made by chapter 50, section 1, of the laws of 2024, as
21 supplemented by an interchange in accordance with section 51 of
22 state finance law, is hereby amended and reappropriated to read:
23 For services and expenses of the department of labor employment and
24 training programs (34222).
25 Personal service--regular (50100) ... 2,476,000 ..... (re. $2,472,000)",588,20.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34222|2024|2476000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Unemployment Insurance Interest and Penalty Account - 23601,34222,2023,2476000,2439000,"34 The appropriation made by chapter 50, section 1, of the laws of 2023, as
35 supplemented by an interchange in accordance with section 51 of
36 state finance law, is hereby amended and reappropriated to read:
37 For services and expenses of the department of labor employment and
38 training programs (34222).
39 Personal service--regular (50100) ... 2,476,000 ..... (re. $2,439,000)",588,34.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34222|2023|2476000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,DOL-Child Performer Protection Account - 20401,34222,2021,2255000,2149000,"12 The appropriation made by chapter 50, section 1, of the laws of 2021, as
13 supplemented by an interchange in accordance with section 51 of
14 state finance law, is hereby amended and reappropriated to read:
15 For services and expenses of the department of labor employment and
16 training programs (34222).
17 Personal service--regular (50100) ... 2,255,000 ..... (re. $2,149,000)",589,12.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34222|2021|2255000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,DOL-Fee and Penalty Account - 21923,34788,2022,397000,179000,"11 By chapter 50, section 1, of the laws of 2022:
12 For services and expenses related to labor standards program enforce-
13 ment activities (34788).
14 Personal service--regular (50100) ... 397,000 ......... (re. $179,000)",590,11.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2022|397000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,DOL-Fee and Penalty Account - 21923,34788,2024,8744000,8644000,"24 The appropriation made by chapter 50, section 1, of the laws of 2024, as
25 supplemented by an interchange in accordance with section 51 of
26 state finance law, is hereby amended and reappropriated to read:
27 For services and expenses related to labor standards program enforce-
28 ment activities (34788).
29 Personal service--regular (50100) ... 8,744,000 ..... (re. $8,644,000)",590,24.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2024|8744000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Public Work Enforcement Account - 21998,34788,2022,3,1983000,"45 The appropriation made by chapter 50, section 1, of the laws of 2022, as
46 supplemented by an interchange in accordance with section 51 of
47 state finance law, is hereby amended and reappropriated to read:
AB
591 12550-10-5
DEPARTMENT OF LABOR
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 For services and expenses related to labor standards program enforce-
2 ment activities (34788).
3 Contractual services (51000) .........................................
4 [1,183,000] _3_,_8_3_5_,_3_1_3 ............................. (re. $1,983,000)",591,45.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2022|3
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Public Work Enforcement Account - 21998,34788,2021,1099000,478000,"5 By chapter 50, section 1, of the laws of 2021:
6 For services and expenses related to labor standards program enforce-
7 ment activities (34788).
8 Contractual services (51000) ... 1,099,000 ............ (re. $478,000)",591,5.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2021|1099000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Public Work Enforcement Account - 21998,34788,2023,4251000,1070000,"26 The appropriation made by chapter 50, section 1, of the laws of 2023, as
27 supplemented by an interchange in accordance with section 51 of
28 state finance law, is hereby amended and reappropriated to read:
29 For services and expenses to implement chapter 511 of the laws of 1995
30 as amended by chapter 513 of the laws of 1997, chapter 655 of the
31 laws of 1999, chapter 376 of the laws of 2003 and chapter 407 of the
32 laws of 2005 (34788).
33 Personal service--regular (50100) ... 4,251,000 ..... (re. $1,070,000)",591,26.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2023|4251000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Public Work Enforcement Account - 21998,34788,2023,9353000,479000,"19 The appropriation made by chapter 50, section 1, of the laws of 2023, as
20 supplemented by an interchange in accordance with section 51 of
21 state finance law, is hereby amended and reappropriated to read:
22 For services and expenses related to labor standards program enforce-
23 ment activities.
24 Notwithstanding any other provision of law to the contrary, the OGS
25 Interchange and Transfer Authority, and the IT Interchange and
26 Transfer Authority as defined in the 2023-24 state fiscal year state
27 operations appropriation for the budget division program of the
28 division of the budget, are deemed fully incorporated herein and a
29 part of this appropriation as if fully stated (34788).
30 Personal service--regular (50100) ... 9,353,000 ....... (re. $479,000)",592,19.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2023|9353000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Public Work Enforcement Account - 21998,34788,2022,216000,30000,"40 By chapter 50, section 1, of the laws of 2022:
41 For services and expenses related to labor standards program enforce-
42 ment activities.
43 Notwithstanding any other provision of law to the contrary, the OGS
44 Interchange and Transfer Authority, and the IT Interchange and
45 Transfer Authority as defined in the 2022-23 state fiscal year state
46 operations appropriation for the budget division program of the
47 division of the budget, are deemed fully incorporated herein and a
48 part of this appropriation as if fully stated (34788).
49 Supplies and materials (57000) ... 216,000 ............. (re. $30,000)",592,40.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2022|216000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,DOL-Fee and Penalty Account - 21923,34788,2021,185000,75000,"3 By chapter 50, section 1, of the laws of 2021:
4 For services and expenses related to labor standards program enforce-
5 ment activities.
6 Notwithstanding any other provision of law to the contrary, the OGS
7 Interchange and Transfer Authority, and the IT Interchange and
8 Transfer Authority as defined in the 2021-22 state fiscal year state
9 operations appropriation for the budget division program of the
10 division of the budget, are deemed fully incorporated herein and a
11 part of this appropriation as if fully stated (34788).
12 Supplies and materials (57000) ... 185,000 ............. (re. $75,000)",593,3.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2021|185000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,DOL-Fee and Penalty Account - 21923,34203,2024,3900000,3644000,"19 The appropriation made by chapter 50, section 1, of the laws of 2024, as
20 supplemented by an interchange in accordance with section 51 of
21 state finance law, is hereby amended and reappropriated to read:
22 For services and expenses related to occupational safety and health
23 program enforcement activities (34203).
24 Personal service--regular (50100) ... 3,900,000 ..... (re. $3,644,000)",593,19.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34203|2024|3900000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,DOL-Fee and Penalty Account - 21923,34203,2023,3899000,3269000,"32 The appropriation made by chapter 50, section 1, of the laws of 2023, as
33 supplemented by an interchange in accordance with section 51 of
34 state finance law, is hereby amended and reappropriated to read:
35 For services and expenses related to occupational safety and health
36 program enforcement activities (34203).
37 Personal service--regular (50100) ... 3,899,000 ..... (re. $3,269,000)",593,32.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34203|2023|3899000
discontinued,,,DEPARTMENT OF LABOR,STATE OPERATIONS,general fund,OSHA-Training and Education Account - 21251,34203,2022,4536000,2877000,"7 By chapter 50, section 1, of the laws of 2022:
8 For services and expenses related to occupational safety and health
9 program enforcement activities, services and expenses associated
10 with reporting requirements included in the workers' compensation
11 reform law of 2007 as well as activities previously funded from the
12 department of labor general fund administration appropriation.
13 Notwithstanding any other provision of law to the contrary, the OGS
14 Interchange and Transfer Authority, and the IT Interchange and
15 Transfer Authority as defined in the 2022-23 state fiscal year state
16 operations appropriation for the budget division program of the
17 division of the budget, are deemed fully incorporated herein and a
18 part of this appropriation as if fully stated (34203).
19 Personal service--regular (50100) ... 4,536,000 ..... (re. $2,877,000)",596,7.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34203|2022|4536000
discontinued,,,DEPARTMENT OF LAW,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25117,35114,2023,23601000,2864000,"16 By chapter 50, section 1, of the laws of 2023:
17 For services and expenses related to grants for the investigation and
18 prosecution of medicaid fraud.
19 Notwithstanding any law to the contrary, the amounts herein appropri-
20 ated may be interchanged or transferred without limit to any other
21 appropriation in any other program or fund within the department of
22 law, with the approval of the director of the budget (35114).
23 Personal service (50000) ... 23,601,000 ............. (re. $2,864,000)",610,16.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LAW|35114|2023|23601000
discontinued,,,DEPARTMENT OF MENTAL HYGIENE,STATE OPERATIONS,Special Revenue Funds - Federal,Opioid Settlement Fund Account - 23817,81031,2024,7400000,7400000,"5 By chapter 50, section 1, of the laws of 2024:
6 For services and expenses associated with administering the Substance
7 Use Prevention, Treatment and Recovery Services (SUPTRS) block
8 grant.
9 Notwithstanding any inconsistent provision of law, a portion of the
10 funds hereby appropriated may, subject to the approval of the direc-
11 tor of the budget, be transferred to local assistance and/or any
12 appropriation of the office of addiction services and supports
13 consistent with the terms and conditions of the SUPTRS block grant
14 award.
15 Notwithstanding any other provision of law to the contrary, a portion
16 of this appropriation shall be available to the Research Foundation
17 for Mental Hygiene, Inc. pursuant to a contract, subject to the
18 approval of the director of the budget, to assist the office in
19 tasks related to the executive direction program (81031).
20 Personal service (50000) ... 7,400,000 .............. (re. $7,400,000)",619,5.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|81031|2024|7400000
discontinued,,,DEPARTMENT OF MENTAL HYGIENE,STATE OPERATIONS,Special Revenue Funds - Federal,Opioid Settlement Fund Account - 23817,81031,2021,22837000,5263000,"22 By chapter 50, section 1, of the laws of 2021, as amended by chapter 50,
23 section 1, of the laws of 2023:
24 For services and expenses associated with administering the substance
25 abuse prevention and treatment (SAPT) block grant.
26 Notwithstanding any inconsistent provision of law, a portion of the
27 funds hereby appropriated may, subject to the approval of the direc-
28 tor of the budget, be transferred to local assistance and/or any
29 appropriation of the office of addiction services and supports
30 consistent with the terms and conditions of the SAPT block grant
31 award (81031).
32 Nonpersonal service (57050) ... 22,837,000 .......... (re. $5,263,000)",619,22.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|81031|2021|22837000
discontinued,,,DEPARTMENT OF MENTAL HYGIENE,STATE OPERATIONS,Special Revenue Funds - Other,Opioid Stewardship Account - 22239,81038,2024,516000,354000,"37 By chapter 50, section 1, of the laws of 2024:
38 For services and expenses related to intervention and treatment
39 provided by the Substance Use Prevention, Treatment and Recovery
40 Services (SUPTRS) block grant.
41 Notwithstanding any inconsistent provision of law, a portion of the
42 funds hereby appropriated may, subject to the approval of the direc-
43 tor of the budget, be transferred to local assistance and/or any
44 appropriation of the office of addiction services and supports
AB
621 12550-10-5
DEPARTMENT OF MENTAL HYGIENE
OFFICE OF ADDICTION SERVICES AND SUPPORTS
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 consistent with the terms and conditions of the SUPTRS block grant
2 award (81038).
3 Personal service (50000) ... 516,000 .................. (re. $354,000)",621,37.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|81038|2024|516000
discontinued,,,DEPARTMENT OF MENTAL HYGIENE,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25180,36982,2024,3191000,3191000,"5 By chapter 50, section 1, of the laws of 2024:
6 For administration of the community services block grant (36982).
7 Personal service (50000) ... 3,191,000 .............. (re. $3,191,000)",634,5.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|36982|2024|3191000
discontinued,,,DEPARTMENT OF MENTAL HYGIENE,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25180,36981,2023,105000,105000,"21 By chapter 50, section 1, of the laws of 2023:
22 For administration of programs to assist and transition from homeless-
23 ness (PATH) grants (36981).
24 Personal service (50000) ... 105,000 .................. (re. $105,000)",634,21.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|36981|2023|105000
