agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Healthcare and Insurance Reform Account - 25148,29724,2025,6800000,6800000,reappropriation,411,52.0,2026-27,"53 Personal service (50000) ... 6,800,000 .............. (re. $6,800,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|29724|2025|6800000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Healthcare and Insurance Reform Account - 25148,29729,2025,2500000,2500000,reappropriation,411,55.0,2026-27,"58 Nonpersonal service (57050) ... 2,500,000 ........... (re. $2,500,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|29729|2025|2500000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Medical Assistance and Survey Account - 25107,29716,2025,4000000,4000000,reappropriation,412,59.0,2026-27,"3 Nonpersonal service (57050) ... 4,000,000 ........... (re. $4,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|29716|2025|4000000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Medical Assistance and Survey Account - 25107,29732,2024,5000000,5000000,reappropriation,412,5.0,2026-27,"23 Nonpersonal service (57050) ... 5,000,000 ........... (re. $5,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|29732|2024|5000000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Medical Assistance and Survey Account - 25107,29724,2024,6800000,6800000,reappropriation,412,24.0,2026-27,"25 Personal service (50000) ... 6,800,000 .............. (re. $6,800,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|29724|2024|6800000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Medical Assistance and Survey Account - 25107,29729,2024,2500000,2500000,reappropriation,412,27.0,2026-27,"30 Nonpersonal service (57050) ... 2,500,000 ........... (re. $2,500,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|29729|2024|2500000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Medical Assistance and Survey Account - 25107,29716,2024,4000000,2192000,reappropriation,412,31.0,2026-27,"35 Nonpersonal service (57050) ... 4,000,000 ........... (re. $2,192,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|29716|2024|4000000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Medical Assistance and Survey Account - 25107,26872,2025,67000000,67000000,reappropriation,412,41.0,2026-27,"56 Personal service (50000) ... 67,000,000 ............ (re. $67,000,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26872|2025|67000000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,National Health Services Corps Account - 25144,26872,2024,67000000,47737000,reappropriation,413,61.0,2026-27,"15 Personal service (50000) ... 67,000,000 ............ (re. $47,737,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26872|2024|67000000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,National Health Services Corps Account - 25144,26876,2025,193000,122000,reappropriation,413,26.0,2026-27,"38 Personal service (50000) ... 193,000 .................. (re. $122,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2025|193000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,National Health Services Corps Account - 25144,26876,2024,193000,76000,reappropriation,413,43.0,2026-27,"54 Personal service (50000) ... 193,000 ................... (re. $76,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2024|193000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,SAMHSA Account - 25170,26876,2023,193000,19000,reappropriation,414,59.0,2026-27,"9 Personal service (50000) ... 193,000 ................... (re. $19,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2023|193000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,SAMHSA Account - 25170,26876,2025,240000,240000,reappropriation,414,18.0,2026-27,"28 Personal service (50000) ... 240,000 .................. (re. $240,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2025|240000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,SAMHSA Account - 25170,26876,2024,240000,240000,reappropriation,414,33.0,2026-27,"43 Personal service (50000) ... 240,000 .................. (re. $240,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2024|240000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,SAMHSA Account - 25170,26876,2023,240000,240000,reappropriation,414,48.0,2026-27,"58 Personal service (50000) ... 240,000 .................. (re. $240,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2023|240000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Title XVIII Survey and Certification Account - 25121,26876,2025,9500000,8023000,reappropriation,415,6.0,2026-27,"15 Personal service (50000) ... 9,500,000 .............. (re. $8,023,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2025|9500000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Title XVIII Survey and Certification Account - 25121,26876,2024,9500000,1550000,reappropriation,415,20.0,2026-27,"29 Personal service (50000) ... 9,500,000 .............. (re. $1,550,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2024|9500000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Title XVIII Survey and Certification Account - 25121,26876,2023,9500000,2433000,reappropriation,415,34.0,2026-27,"43 Personal service (50000) ... 9,500,000 .............. (re. $2,433,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2023|9500000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Title XVIII Survey and Certification Account - 25121,26876,2025,400000,400000,reappropriation,415,52.0,2026-27,"56 Nonpersonal service (57050) ... 400,000 ............... (re. $400,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2025|400000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Other,Life Pass It On Trust Fund Account - 20174,26876,2024,400000,400000,reappropriation,416,58.0,2026-27,"1 Nonpersonal service (57050) ... 400,000 ............... (re. $400,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2024|400000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Other,Life Pass It On Trust Fund Account - 20174,26876,2023,400000,400000,reappropriation,416,3.0,2026-27,"7 Nonpersonal service (57050) ... 400,000 ............... (re. $400,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2023|400000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Other,Life Pass It On Trust Fund Account - 20174,26876,2025,618000,585000,reappropriation,416,13.0,2026-27,"17 Contractual services (51000) ... 618,000 .............. (re. $585,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26876|2025|618000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Other,Life Pass It On Trust Fund Account - 20174,26981,2025,5459000,5419000,reappropriation,416,25.0,2026-27,"28 Personal service (50000) ... 5,459,000 .............. (re. $5,419,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26981|2025|5459000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Other,Life Pass It On Trust Fund Account - 20174,26981,2024,5459000,3272000,reappropriation,416,33.0,2026-27,"36 Personal service (50000) ... 5,459,000 .............. (re. $3,272,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26981|2024|5459000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Other,Life Pass It On Trust Fund Account - 20174,26981,2023,5459000,3331000,reappropriation,416,41.0,2026-27,"44 Personal service (50000) ... 5,459,000 .............. (re. $3,331,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26981|2023|5459000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Other,Life Pass It On Trust Fund Account - 20174,26982,2025,675000,675000,reappropriation,416,53.0,2026-27,"56 Personal service (50000) ... 675,000 .................. (re. $675,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26982|2025|675000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Other,Life Pass It On Trust Fund Account - 20174,26982,2024,675000,46000,reappropriation,417,61.0,2026-27,"3 Personal service (50000) ... 675,000 ................... (re. $46,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26982|2024|675000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Other,Life Pass It On Trust Fund Account - 20174,26982,2023,675000,76000,reappropriation,417,8.0,2026-27,"11 Personal service (50000) ... 675,000 ................... (re. $76,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|26982|2023|675000
DEPARTMENT OF HEALTH,STATE OPERATIONS,Special Revenue Funds - Federal,Medicaid Fraud and Abuse Account - 25107,36603,2025,18730000,18730000,reappropriation,420,7.0,2026-27,"21 Personal service (50000) ... 18,730,000 ............ (re. $18,730,000)",STOPS 26-27 Executive.pdf,DEPARTMENT OF HEALTH|36603|2025|18730000
HIGHER EDUCATION SERVICES CORPORATION,STATE OPERATIONS,Special Revenue Funds - Other,HESC-Insurance Premium Payments Account - 21960,81001,2025,11100000,5807000,reappropriation,423,7.0,2026-27,"15 Personal service--regular (50100) ... 11,100,000 .....(re. $5,807,000)",STOPS 26-27 Executive.pdf,HIGHER EDUCATION SERVICES CORPORATION|81001|2025|11100000
HIGHER EDUCATION SERVICES CORPORATION,STATE OPERATIONS,Special Revenue Funds - Other,HESC-Insurance Premium Payments Account - 21960,30025,2025,3935000,3931000,reappropriation,423,55.0,2026-27,"61 Nonpersonal service (57050) ... 3,935,000 ........... (re. $3,931,000)",STOPS 26-27 Executive.pdf,HIGHER EDUCATION SERVICES CORPORATION|30025|2025|3935000
HIGHER EDUCATION SERVICES CORPORATION,STATE OPERATIONS,Special Revenue Funds - Other,HESC-Insurance Premium Payments Account - 21960,30025,2024,3935000,1274000,reappropriation,424,2.0,2026-27,"8 Nonpersonal service (57050) ... 3,935,000 ........... (re. $1,274,000)",STOPS 26-27 Executive.pdf,HIGHER EDUCATION SERVICES CORPORATION|30025|2024|3935000
HIGHER EDUCATION SERVICES CORPORATION,STATE OPERATIONS,Special Revenue Funds - Other,HESC-Insurance Premium Payments Account - 21960,30025,2023,8600000,5458000,reappropriation,424,10.0,2026-27,"16 Nonpersonal service (57050) ... 8,600,000 ........... (re. $5,458,000)",STOPS 26-27 Executive.pdf,HIGHER EDUCATION SERVICES CORPORATION|30025|2023|8600000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30811,2025,1000000,1000000,reappropriation,431,6.0,2026-27,"11 Contractual services (51000) ... 1,000,000 .......... (re. $1,000,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30811|2025|1000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30326,2025,9000000,9000000,reappropriation,431,17.0,2026-27,"28 Personal service (50000) ... 9,000,000 .............. (re. $9,000,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30326|2025|9000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30326,2024,9000000,9000000,reappropriation,431,32.0,2026-27,"43 Personal service (50000) ... 9,000,000 .............. (re. $9,000,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30326|2024|9000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30315,2025,10000000,7044000,reappropriation,431,53.0,2026-27,"57 Personal service (50000) ... 10,000,000 ............. (re. $7,044,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30315|2025|10000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30315,2024,10000000,1413000,reappropriation,432,61.0,2026-27,"3 Personal service (50000) ... 10,000,000 ............. (re. $1,413,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30315|2024|10000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30315,2023,10000000,2436000,reappropriation,432,7.0,2026-27,"10 Personal service (50000) ... 10,000,000 ............. (re. $2,436,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30315|2023|10000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30315,2022,10000000,968000,reappropriation,432,14.0,2026-27,"17 Personal service (50000) ... 10,000,000 ............... (re. $968,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30315|2022|10000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30315,2021,7586000,6590000,reappropriation,432,21.0,2026-27,"24 Nonpersonal service (57050) ... 7,586,000 ........... (re. $6,590,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30315|2021|7586000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30315,2020,10000000,3363000,reappropriation,432,26.0,2026-27,"29 Personal service (50000) ... 10,000,000 ............. (re. $3,363,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30315|2020|10000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30315,2019,14000000,6257000,reappropriation,432,33.0,2026-27,"36 Personal service (50000) ... 14,000,000 ............. (re. $6,257,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30315|2019|14000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30315,2018,14000000,8642000,reappropriation,432,40.0,2026-27,"44 Personal service (50000) ... 14,000,000 ............. (re. $8,642,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30315|2018|14000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30315,2017,14000000,10599000,reappropriation,432,48.0,2026-27,"52 Personal service (50000) ... 14,000,000 ............ (re. $10,599,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30315|2017|14000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,30315,2016,14000000,14000000,reappropriation,432,56.0,2026-27,"60 Personal service (50000) ... 14,000,000 ............ (re. $14,000,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30315|2016|14000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Grants for Emergency Management Performance Account - 25516,30315,2015,14000000,2869000,reappropriation,433,3.0,2026-27,"7 Personal service (50000) ... 14,000,000 ............. (re. $2,869,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30315|2015|14000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Grants for Emergency Management Performance Account - 25516,30317,2025,6025000,6025000,reappropriation,433,17.0,2026-27,"21 Personal service (50000) ... 6,025,000 .............. (re. $6,025,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30317|2025|6025000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Grants for Emergency Management Performance Account - 25516,30317,2024,6025000,6025000,reappropriation,433,25.0,2026-27,"29 Personal service (50000) ... 6,025,000 .............. (re. $6,025,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30317|2024|6025000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Grants for Emergency Management Performance Account - 25516,30317,2023,5025000,2077000,reappropriation,433,33.0,2026-27,"37 Personal service (50000) ... 5,025,000 .............. (re. $2,077,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30317|2023|5025000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Grants for Emergency Management Performance Account - 25516,30317,2022,1000000,186000,reappropriation,433,41.0,2026-27,"45 Nonpersonal service (57050) ... 1,000,000 ............. (re. $186,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30317|2022|1000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Grants for Emergency Management Performance Account - 25516,30317,2021,5025000,71000,reappropriation,433,47.0,2026-27,"51 Personal service (50000) ... 5,025,000 ................. (re. $71,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30317|2021|5025000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Grants for Emergency Management Performance Account - 25516,30317,2020,1000000,253000,reappropriation,433,55.0,2026-27,"59 Nonpersonal service (57050) ... 1,000,000 ............. (re. $253,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30317|2020|1000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Fire Prevention and Control Account - 25382,30317,2019,1000000,190000,reappropriation,434,61.0,2026-27,"4 Nonpersonal service (57050) ... 1,000,000 ............. (re. $190,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30317|2019|1000000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Fire Prevention and Control Account - 25382,30317,2015,3950000,714000,reappropriation,434,6.0,2026-27,"10 Nonpersonal service (57050) ... 3,950,000 ............. (re. $714,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30317|2015|3950000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Fire Prevention and Control Account - 25382,30318,2025,3300000,3242000,reappropriation,434,18.0,2026-27,"22 Nonpersonal service (57050) ... 3,300,000 ........... (re. $3,242,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30318|2025|3300000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Fire Prevention and Control Account - 25382,30318,2024,3300000,3300000,reappropriation,434,24.0,2026-27,"28 Nonpersonal service (57050) ... 3,300,000 ........... (re. $3,300,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30318|2024|3300000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Fire Prevention and Control Account - 25382,30318,2023,3300000,3300000,reappropriation,434,30.0,2026-27,"34 Nonpersonal service (57050) ... 3,300,000 ........... (re. $3,300,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30318|2023|3300000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Fire Prevention and Control Account - 25382,30318,2022,3300000,2946000,reappropriation,434,36.0,2026-27,"40 Nonpersonal service (57050) ... 3,300,000 ........... (re. $2,946,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30318|2022|3300000
DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Fire Prevention and Control Account - 25382,30309,2011,30000000,9147000,reappropriation,434,48.0,2026-27,"55 Equipment (56000) ... 30,000,000 .................... (re. $9,147,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|30309|2011|30000000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR-HCA Application Fee Account - 22100,31449,2025,4664000,3340000,reappropriation,442,7.0,2026-27,"10 Personal service--regular (50100) ... 4,664,000 ..... (re. $3,340,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31449|2025|4664000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR-HCA Application Fee Account - 22100,31449,2024,4240000,2186000,reappropriation,442,19.0,2026-27,"22 Personal service--regular (50100) ... 4,240,000 ..... (re. $2,186,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31449|2024|4240000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR-HCA Application Fee Account - 22100,31449,2023,4240000,1011000,reappropriation,442,31.0,2026-27,"34 Personal service--regular (50100) ... 4,240,000 ..... (re. $1,011,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31449|2023|4240000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR-HCA Application Fee Account - 22100,31449,2022,4240000,2228000,reappropriation,442,43.0,2026-27,"46 Personal service--regular (50100) ... 4,240,000 ..... (re. $2,228,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31449|2022|4240000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR-HCA Application Fee Account - 22100,31449,2021,4240000,1915000,reappropriation,442,55.0,2026-27,"58 Personal service--regular (50100) ... 4,240,000 ..... (re. $1,915,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31449|2021|4240000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,General Fund,Local Assistance Account - 10000,31449,2020,4240000,968000,reappropriation,443,6.0,2026-27,"9 Personal service--regular (50100) ... 4,240,000 ....... (re. $968,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31449|2020|4240000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,General Fund,Local Assistance Account - 10000,31449,2019,4240000,1411000,reappropriation,443,18.0,2026-27,"21 Personal service--regular (50100) ... 4,240,000 ..... (re. $1,411,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31449|2019|4240000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,General Fund,Local Assistance Account - 10000,64410,2025,130000,130000,reappropriation,443,36.0,2026-27,"45 Personal Service (50100) ... 130,000 .................. (re. $130,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|64410|2025|130000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,General Fund,Local Assistance Account - 10000,31448,2025,5576000,4145000,reappropriation,443,55.0,2026-27,"58 Personal service (50000) ... 5,576,000 .............. (re. $4,145,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31448|2025|5576000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR Mortgage Servicing Account - 22085,31448,2024,5576000,1648000,reappropriation,444,2.0,2026-27,"5 Personal service (50000) ... 5,576,000 .............. (re. $1,648,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31448|2024|5576000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR Mortgage Servicing Account - 22085,31448,2023,5576000,1568000,reappropriation,444,10.0,2026-27,"13 Personal service (50000) ... 5,576,000 .............. (re. $1,568,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31448|2023|5576000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR Mortgage Servicing Account - 22085,31448,2022,5576000,1079000,reappropriation,444,18.0,2026-27,"21 Personal service (50000) ... 5,576,000 .............. (re. $1,079,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31448|2022|5576000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR Mortgage Servicing Account - 22085,31448,2021,5576000,2845000,reappropriation,444,26.0,2026-27,"29 Personal service (50000) ... 5,576,000 .............. (re. $2,845,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31448|2021|5576000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR Mortgage Servicing Account - 22085,31448,2020,5576000,2000000,reappropriation,444,34.0,2026-27,"37 Personal service (50000) ... 5,576,000 .............. (re. $2,000,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31448|2020|5576000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR Mortgage Servicing Account - 22085,31448,2019,5576000,2164000,reappropriation,444,42.0,2026-27,"45 Personal service (50000) ... 5,576,000 .............. (re. $2,164,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31448|2019|5576000
DIVISION OF HOUSING AND COMMUNITY RENEWAL,STATE OPERATIONS,Special Revenue Funds - Other,DHCR Mortgage Servicing Account - 22085,31448,2025,3756000,2272000,reappropriation,445,54.0,2026-27,"4 Personal service--regular (50100) ... 3,756,000 ..... (re. $2,272,000)",STOPS 26-27 Executive.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31448|2025|3756000
