agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
METROPOLITAN TRANSPORTATION AUTHORITY,CAPITAL PROJECTS,Capital Projects Fund,OPWDD-Community Facilities Account - 32304,43812,2020,3000000000,1890000000,reappropriation,545,32.0,2026-27,"39 3,000,000,000 ................................. (re. $1,890,000,000)",CAP 26-27 Executive.pdf,METROPOLITAN TRANSPORTATION AUTHORITY|43812|2020|3000000000
METROPOLITAN TRANSPORTATION AUTHORITY,CAPITAL PROJECTS,Capital Projects Fund,OPWDD-Community Facilities Account - 32304,43809,2019,1467200000,572133000,reappropriation,545,41.0,2026-27,"49 1,467,200,000 ................................... (re. $572,133,000)",CAP 26-27 Executive.pdf,METROPOLITAN TRANSPORTATION AUTHORITY|43809|2019|1467200000
METROPOLITAN TRANSPORTATION AUTHORITY,CAPITAL PROJECTS,Capital Projects Fund,OPWDD-Community Facilities Account - 32304,43811,2019,100000000,100000000,reappropriation,546,50.0,2026-27,"3 ... 100,000,000 ................................. (re. $100,000,000)",CAP 26-27 Executive.pdf,METROPOLITAN TRANSPORTATION AUTHORITY|43811|2019|100000000
METROPOLITAN TRANSPORTATION AUTHORITY,CAPITAL PROJECTS,capital projects fund,OPWDD-Community Facilities Account - 32304,43807,2025,35,36000000,reappropriation,546,12.0,2026-27,"35 .................................................. (re. $36,000,000)",CAP 26-27 Executive.pdf,METROPOLITAN TRANSPORTATION AUTHORITY|43807|2025|35
METROPOLITAN TRANSPORTATION AUTHORITY,CAPITAL PROJECTS,Capital Projects Fund,OPWDD-Community Facilities Account - 32304,43805,2009,82000000,82000000,reappropriation,546,43.0,2026-27,"56 board (26BA09MT) (43805) ... 82,000,000 .......... (re. $82,000,000)",CAP 26-27 Executive.pdf,METROPOLITAN TRANSPORTATION AUTHORITY|43805|2009|82000000
METROPOLITAN TRANSPORTATION AUTHORITY,CAPITAL PROJECTS,Capital Projects Fund,OPWDD-Community Facilities Account - 32304,43805,2008,487000000,32236000,reappropriation,547,58.0,2026-27,"10 board (26BA08MT) (43805) ... 487,000,000 ......... (re. $32,236,000)",CAP 26-27 Executive.pdf,METROPOLITAN TRANSPORTATION AUTHORITY|43805|2008|487000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,38709,2026,13801000,0,appropriation,548,23.0,2026-27,"(38709) ..................................... 13,801,000",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2026|13801000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2026,11959000,0,appropriation,548,40.0,2026-27,"(81107) ..................................... 11,959,000",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2026|11959000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2026,7613000,0,appropriation,548,55.0,2026-27,"(81107) ...................................... 7,613,000",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2026|7613000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2026,45000000,0,appropriation,549,6.0,2026-27,"(81010) ..................................... 45,000,000",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2026|45000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2026,26000000,0,appropriation,549,16.0,2026-27,"(81010) ..................................... 26,000,000",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2026|26000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81089,2020,3000000,784000,reappropriation,550,7.0,2026-27,"13 3,000,000 ........................................... (re. $784,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81089|2020|3000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81089,2019,3000000,108000,reappropriation,550,15.0,2026-27,"21 3,000,000 ........................................... (re. $108,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81089|2019|3000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81089,2013,2200000,15000,reappropriation,550,23.0,2026-27,"29 2,200,000 ............................................ (re. $15,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81089|2013|2200000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81089,2012,3200000,200000,reappropriation,550,31.0,2026-27,"37 3,200,000 ........................................... (re. $200,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81089|2012|3200000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,38709,2025,13801000,13531000,reappropriation,550,43.0,2026-27,"46 (38709) ... 13,801,000 ........................... (re. $13,531,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2025|13801000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,38709,2024,13801000,5097000,reappropriation,550,48.0,2026-27,"51 (38709) ... 13,801,000 ............................ (re. $5,097,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2024|13801000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,38709,2023,13801000,1134000,reappropriation,550,53.0,2026-27,"56 (38709) ... 13,801,000 ............................ (re. $1,134,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2023|13801000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,38709,2022,13801000,890000,reappropriation,550,58.0,2026-27,"61 (38709) ... 13,801,000 .............................. (re. $890,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2022|13801000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,Military Museum Account - 32225,38709,2021,13200000,747000,reappropriation,551,2.0,2026-27,"5 (38709) ... 13,200,000 .............................. (re. $747,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2021|13200000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,Military Museum Account - 32225,38709,2020,10200000,438000,reappropriation,551,7.0,2026-27,"10 (38709) ... 10,200,000 .............................. (re. $438,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2020|10200000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,Military Museum Account - 32225,38709,2019,10200000,210000,reappropriation,551,12.0,2026-27,"15 (38709) ... 10,200,000 .............................. (re. $210,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2019|10200000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,Military Museum Account - 32225,38709,2018,13200000,287000,reappropriation,551,17.0,2026-27,"20 (38709) ... 13,200,000 .............................. (re. $287,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2018|13200000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,Military Museum Account - 32225,81109,2017,3000000,109000,reappropriation,551,22.0,2026-27,"25 (81109) ... 3,000,000 ............................... (re. $109,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81109|2017|3000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,Military Museum Account - 32225,38709,2016,6000000,47000,reappropriation,551,27.0,2026-27,"30 (38709) ... 6,000,000 ................................ (re. $47,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2016|6000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,Military Museum Account - 32225,38709,2015,2000000,23000,reappropriation,551,32.0,2026-27,"35 (38709) ... 2,000,000 ................................ (re. $23,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2015|2000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,Military Museum Account - 32225,81115,2020,10000000,10000000,reappropriation,551,42.0,2026-27,"47 10,000,000 ....................................... (re. $10,000,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81115|2020|10000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,Military Museum Account - 32225,81089,2018,8000000,980000,reappropriation,551,54.0,2026-27,"60 8,000,000 ........................................... (re. $980,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81089|2018|8000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,38709,2016,3000000,148000,reappropriation,552,6.0,2026-27,"9 (38709) ... 3,000,000 ............................... (re. $148,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38709|2016|3000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2025,11959000,11959000,reappropriation,552,17.0,2026-27,"23 11,959,000 ....................................... (re. $11,959,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2025|11959000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2024,7307000,3508000,reappropriation,552,25.0,2026-27,"31 7,307,000 ......................................... (re. $3,508,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2024|7307000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2023,7307000,3564000,reappropriation,552,33.0,2026-27,"39 7,307,000 ......................................... (re. $3,564,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2023|7307000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2022,8454000,5315000,reappropriation,552,41.0,2026-27,"48 8,454,000 ......................................... (re. $5,315,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2022|8454000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2021,4000000,25000,reappropriation,552,50.0,2026-27,"56 4,000,000 ............................................ (re. $25,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2021|4000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2025,7613000,7613000,reappropriation,553,2.0,2026-27,"8 7,613,000 ......................................... (re. $7,613,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2025|7613000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2024,7613000,4083000,reappropriation,553,10.0,2026-27,"16 7,613,000 ......................................... (re. $4,083,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2024|7613000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2023,7613000,4150000,reappropriation,553,18.0,2026-27,"24 7,613,000 ......................................... (re. $4,150,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2023|7613000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2022,7232000,1677000,reappropriation,553,26.0,2026-27,"33 7,232,000 ......................................... (re. $1,677,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2022|7232000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2021,7000000,2389000,reappropriation,553,35.0,2026-27,"41 7,000,000 ......................................... (re. $2,389,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2021|7000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2020,7000000,2596000,reappropriation,553,43.0,2026-27,"49 7,000,000 ......................................... (re. $2,596,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2020|7000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2019,7000000,592000,reappropriation,553,51.0,2026-27,"57 7,000,000 ........................................... (re. $592,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2019|7000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2018,7000000,2040000,reappropriation,554,59.0,2026-27,"4 7,000,000 ......................................... (re. $2,040,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2018|7000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81025,2015,7000000,6842000,reappropriation,554,12.0,2026-27,"18 7,000,000 ......................................... (re. $6,842,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81025|2015|7000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81025,2013,1000000,373000,reappropriation,554,20.0,2026-27,"26 1,000,000 ........................................... (re. $373,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81025|2013|1000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81025,2012,11000000,1771000,reappropriation,554,28.0,2026-27,"34 11,000,000 ........................................ (re. $1,771,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81025|2012|11000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2025,60000000,60000000,reappropriation,554,40.0,2026-27,"43 (81010) ... 60,000,000 ........................... (re. $60,000,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2025|60000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2024,35000000,25075000,reappropriation,554,45.0,2026-27,"48 (81010) ... 35,000,000 ........................... (re. $25,075,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2024|35000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2023,25000000,7863000,reappropriation,554,50.0,2026-27,"53 (81010) ... 25,000,000 ............................ (re. $7,863,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2023|25000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2022,25000000,7813000,reappropriation,554,55.0,2026-27,"58 (81010) ... 25,000,000 ............................ (re. $7,813,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2022|25000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2021,15000000,199000,reappropriation,555,60.0,2026-27,"2 (81010) ... 15,000,000 .............................. (re. $199,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2021|15000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2020,25000000,12595000,reappropriation,555,4.0,2026-27,"7 (81010) ... 25,000,000 ........................... (re. $12,595,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2020|25000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2019,25000000,517000,reappropriation,555,9.0,2026-27,"12 (81010) ... 25,000,000 .............................. (re. $517,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2019|25000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2018,20000000,81000,reappropriation,555,14.0,2026-27,"17 (81010) ... 20,000,000 ............................... (re. $81,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2018|20000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2017,17000000,331000,reappropriation,555,19.0,2026-27,"22 (81010) ... 17,000,000 .............................. (re. $331,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2017|17000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2016,7200000,1511000,reappropriation,555,24.0,2026-27,"27 (81010) ... 7,200,000 ............................. (re. $1,511,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2016|7200000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2015,3200000,38000,reappropriation,555,29.0,2026-27,"32 (81010) ... 3,200,000 ................................ (re. $38,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2015|3200000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81063,2025,40000000,40000000,reappropriation,555,38.0,2026-27,"43 2025 (07HQ2508) (81063) ... 40,000,000 ........... (re. $40,000,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81063|2025|40000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81063,2024,15000000,15000000,reappropriation,555,45.0,2026-27,"50 2024 (07LA2408) (81063) ... 15,000,000 ........... (re. $15,000,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81063|2024|15000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81063,2023,25000000,21118000,reappropriation,555,52.0,2026-27,"57 2023 (07LA2308) (81063) ... 25,000,000 ........... (re. $21,118,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81063|2023|25000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81063,2020,40000000,9875000,reappropriation,556,59.0,2026-27,"3 2020 (07JA2008) (81063) ... 40,000,000 ............ (re. $9,875,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81063|2020|40000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81025,2016,10000000,73000,reappropriation,556,10.0,2026-27,"16 10,000,000 ........................................... (re. $73,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81025|2016|10000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2025,26000000,26000000,reappropriation,556,23.0,2026-27,"26 (81010) ... 26,000,000 ........................... (re. $26,000,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2025|26000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2024,26000000,23867000,reappropriation,556,28.0,2026-27,"31 (81010) ... 26,000,000 ........................... (re. $23,867,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2024|26000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2023,26000000,8726000,reappropriation,556,33.0,2026-27,"36 (81010) ... 26,000,000 ............................ (re. $8,726,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2023|26000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2022,26000000,1623000,reappropriation,556,38.0,2026-27,"41 (81010) ... 26,000,000 ............................ (re. $1,623,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2022|26000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2021,26000000,3066000,reappropriation,556,43.0,2026-27,"46 (81010) ... 26,000,000 ............................ (re. $3,066,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2021|26000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2020,26000000,7409000,reappropriation,556,48.0,2026-27,"51 (81010) ... 26,000,000 ............................ (re. $7,409,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2020|26000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2019,26000000,2436000,reappropriation,556,53.0,2026-27,"56 (81010) ... 26,000,000 ............................ (re. $2,436,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2019|26000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2018,18000000,1582000,reappropriation,556,58.0,2026-27,"61 (81010) ... 18,000,000 ............................ (re. $1,582,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2018|18000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2017,18000000,3793000,reappropriation,557,2.0,2026-27,"5 (81010) ... 18,000,000 ............................ (re. $3,793,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2017|18000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2016,12000000,2644000,reappropriation,557,7.0,2026-27,"10 (81010) ... 12,000,000 ............................ (re. $2,644,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2016|12000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,38711,2016,5000000,2986000,reappropriation,557,11.0,2026-27,"15 5,000,000 ......................................... (re. $2,986,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38711|2016|5000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81063,2025,90000000,90000000,reappropriation,557,22.0,2026-27,"27 (07HF2508) (81063) ... 90,000,000 ................ (re. $90,000,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81063|2025|90000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81063,2023,75000000,65538000,reappropriation,557,36.0,2026-27,"41 (07FL2308) (81063) ... 75,000,000 ................ (re. $65,538,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81063|2023|75000000
DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81063,2020,100000000,24670000,reappropriation,557,43.0,2026-27,"48 2020 (07FJ2008) (81063) ... 100,000,000 .......... (re. $24,670,000)",CAP 26-27 Executive.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81063|2020|100000000
DEPARTMENT OF MOTOR VEHICLES,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,50000,2026,142192000,0,appropriation,558,37.0,2026-27,"Personal service (231126TS) (50000) .......... 142,192,000",CAP 26-27 Executive.pdf,DEPARTMENT OF MOTOR VEHICLES|50000|2026|142192000
DEPARTMENT OF MOTOR VEHICLES,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,57050,2026,95470000,0,appropriation,558,38.0,2026-27,"Nonpersonal service (231226TS) (57050) ........ 95,470,000",CAP 26-27 Executive.pdf,DEPARTMENT OF MOTOR VEHICLES|57050|2026|95470000
DEPARTMENT OF MOTOR VEHICLES,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,60090,2026,93981000,0,appropriation,558,39.0,2026-27,"Fringe benefits (231326TS) (60090) ............ 93,981,000",CAP 26-27 Executive.pdf,DEPARTMENT OF MOTOR VEHICLES|60090|2026|93981000
