agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53177,2025,987219400,0,"35 To the metropolitan transportation authority 36 for the operating expenses of the Long 37 Island rail road company and the Metro- 38 North commuter railroad company which 39 includes the New York state portion of 40 Harlem, Hudson, Port Jervis, Pascack, and 41 the New Haven commuter railroad services 42 regardless of whether the services are 43 provided directly or pursuant to joint 44 service agreements (53177) ................. 987,219,400",1364,44,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53177|2025|987219400
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53178,2025,6365300,0,"45 To Rockland county for the expenses thereof 46 incurred for public transportation 47 services within the county, provided 48 directly or under contract (53178) ........... 6,365,300",1364,48,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53178|2025|6365300
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53179,2025,59325100,0,"1365 12553-09-5 DEPARTMENT OF TRANSPORTATION AID TO LOCALITIES 2025-26 1 To the city of New York for the operating 2 expenses of the Staten Island ferry 3 notwithstanding any other provisions of 4 law (53179) ................................. 59,325,100",1365,4,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53179|2025|59325100
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53180,2025,101423700,0,"5 To the county of Westchester for the operat- 6 ing expenses thereof incurred for public 7 transportation services, provided within 8 the county directly or under contract 9 (53180) .................................... 101,423,700",1365,9,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53180|2025|101423700
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53181,2025,123521100,0,"10 To the county of Nassau or its sub-grantees 11 for the operating expenses thereof 12 incurred for public transportation 13 services (53181) ........................... 123,521,100",1365,13,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53181|2025|123521100
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53182,2025,48108600,0,"14 To the county of Suffolk for operating 15 expenses thereof incurred for public 16 transportation services, provided within 17 the county directly or under contract 18 (53182) ..................................... 48,108,600",1365,18,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53182|2025|48108600
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53183,2025,159176200,0,"19 To the city of New York for the operating 20 expenses thereof incurred for public 21 transportation services, provided within 22 the city directly or under contract; 23 provided however, that $2,000,000 of this 24 appropriation shall be for expenses 25 incurred for the Staten Island express bus 26 service (53183) ............................ 159,176,200",1365,26,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53183|2025|159176200
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53184,2025,58168500,0,"32 To all other public transportation systems 33 serving primarily within the metropolitan 34 commuter transportation district, as 35 defined in section 1262 of the public 36 authorities law, eligible to receive oper- 37 ating assistance under the provisions of 38 section 18-b of the transportation law for 39 the operating expenses thereof in accord- 40 ance with a service and usage formula to 41 be established by the commissioner of 42 transportation with the approval of the 43 director of the budget (53184) .............. 58,168,500",1365,43,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53184|2025|58168500
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53185,2025,18493700,0,"15 -------------- 16 Program account subtotal ............... 3,724,456,900 17 -------------- 18 Special Revenue Funds - Other 19 Mass Transportation Operating Assistance Fund 20 Public Transportation Systems Operating Assistance 21 Account - 21401 22 Notwithstanding any inconsistent provision 23 of law, the following appropriations are 24 for payment of mass transportation operat- 25 ing assistance provided that payments from 26 this appropriation shall be made pursuant 27 to a financial plan approved by the direc- 28 tor of the budget. 29 To the Capital District transportation 30 authority for the operating expenses ther- 31 eof (53185) ................................. 18,493,700",1366,31,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53185|2025|18493700
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53186,2025,17112500,0,"32 To the Central New York regional transporta- 33 tion authority for the operating expenses 34 thereof (53186) ............................. 17,112,500",1366,34,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53186|2025|17112500
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53187,2025,21359400,0,"35 To the Rochester-Genesee regional transpor- 36 tation authority for the operating 37 expenses thereof (53187) .................... 21,359,400",1366,37,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53187|2025|21359400
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,FHWA Local Planning Account - 25472,53188,2025,31944800,0,"38 To the Niagara Frontier transportation 39 authority for the operating expenses ther- 40 eof (53188) ................................. 31,944,800",1366,40,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53188|2025|31944800
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,53189,2025,25134600,0,"1367 12553-09-5 DEPARTMENT OF TRANSPORTATION AID TO LOCALITIES 2025-26 1 portation with the approval of the direc- 2 tor of the budget (53189) ................... 25,134,600",1367,2,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|53189|2025|25134600
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,Special Revenue Funds - Other,Mobility Tax Trust Account - 23651,54298,2025,157651508,0,"34 -------------- 35 Program account subtotal ................. 244,250,000 36 -------------- 37 Special Revenue Funds - Other 38 Metropolitan Transportation Authority Financial Assist- 39 ance Fund 40 New York Central Business District Trust Fund - 23653 41 To the metropolitan transportation authority 42 pursuant to section 99-ff of the state 43 finance law for deposit in the central 44 business district tolling capital lockbox 45 established pursuant to section 553-j of 46 the public authorities law (54298) ......... 157,651,508",1371,46,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54298|2025|157651508
DEPARTMENT OF TRANSPORTATION,AID TO LOCALITIES,General Fund,FTA Program Management Account - 25314,54108,2025,2500000,0,"1372 12553-09-5 DEPARTMENT OF TRANSPORTATION AID TO LOCALITIES 2025-26 1 Program account subtotal ................. 157,651,508 2 -------------- 3 OFFICE OF PASSENGER AND FREIGHT TRANSPORTATION PROGRAM ...... 37,500,000 4 -------------- 5 General Fund 6 Local Assistance - 10000 7 To the ogdensburg bridge and port authority, 8 subject to a plan approved by the director 9 of the division of the budget (54108) ........ 2,500,000",1372,9,2025-26,ATL 25-26.pdf,DEPARTMENT OF TRANSPORTATION|54108|2025|2500000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,85095,2025,15000000,0,"34 For payment to the county of Monroe (85095) ... 15,000,000",1493,34,2025-26,ATL 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|85095|2025|15000000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,85116,2025,200000,0,"35 For payment to the city of Auburn (85116) ........ 200,000",1493,35,2025-26,ATL 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|85116|2025|200000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,85114,2025,300000,0,"36 For payment to the village of New Paltz 37 (85114) ........................................ 300,000",1493,37,2025-26,ATL 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|85114|2025|300000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,80040,2025,1200000,0,"38 For payment to the county of Onondaga for a 39 school discipline pilot project with the 40 Syracuse city school district (80040) ........ 1,200,000",1493,40,2025-26,ATL 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80040|2025|1200000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,85046,2025,115000,0,"41 For payment to the county of Broome (85046) ...... 115,000",1493,41,2025-26,ATL 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|85046|2025|115000
